OrderID,OrderDate,CustomerID,State,ProductID,ProductName,Quantity
CA-2017-131618,6/17/2017,LS-17200,Illinois,OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",2
CA-2016-149482,11/14/2016,RR-19315,California,OFF-LA-10000248,Avery 52,2
CA-2014-143917,7/25/2014,KL-16645,California,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",4
CA-2014-143917,7/25/2014,KL-16645,California,OFF-SU-10000151,High Speed Automatic Electric Letter Opener,5
CA-2014-143917,7/25/2014,KL-16645,California,FUR-FU-10004351,Staple-based wall hangings,8
CA-2017-163902,3/2/2017,MY-17380,California,TEC-PH-10000675,Panasonic KX TS3282B Corded phone,3
CA-2017-163902,3/2/2017,MY-17380,California,TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,6
CA-2016-136812,11/18/2016,AW-10930,Oklahoma,OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",4
CA-2015-102722,4/18/2015,KW-16570,Louisiana,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,6
CA-2016-124506,11/11/2016,BB-11545,Illinois,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,4
CA-2016-124506,11/11/2016,BB-11545,Illinois,FUR-CH-10004540,Global Chrome Stack Chair,2
CA-2014-106572,9/5/2014,NP-18700,Ohio,OFF-ST-10000585,Economy Rollaway Files,2
CA-2014-128888,11/15/2014,PB-19105,Texas,OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,9
CA-2017-123134,5/2/2017,DW-13585,New Jersey,FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,3
CA-2016-124352,10/15/2016,CD-12790,Oklahoma,OFF-LA-10004559,Avery 49,7
CA-2016-124352,10/15/2016,CD-12790,Oklahoma,OFF-LA-10003223,Avery 508,6
CA-2016-124352,10/15/2016,CD-12790,Oklahoma,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,3
CA-2016-124352,10/15/2016,CD-12790,Oklahoma,OFF-PA-10003177,Xerox 1999,2
CA-2016-124352,10/15/2016,CD-12790,Oklahoma,TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,1
CA-2016-124352,10/15/2016,CD-12790,Oklahoma,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,4
CA-2015-124541,4/6/2015,TT-21220,Texas,OFF-AR-10004078,Newell 312,9
CA-2015-124541,4/6/2015,TT-21220,Texas,TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,2
CA-2015-124541,4/6/2015,TT-21220,Texas,OFF-PA-10001526,Xerox 1949,2
CA-2014-108707,10/24/2014,DB-12910,Florida,OFF-PA-10000788,Xerox 210,2
CA-2014-111500,8/17/2014,DJ-13510,Arkansas,OFF-PA-10000595,Xerox 1929,5
CA-2014-111500,8/17/2014,DJ-13510,Arkansas,OFF-BI-10000829,Avery Non-Stick Binders,4
CA-2014-111500,8/17/2014,DJ-13510,Arkansas,OFF-FA-10002676,Colored Push Pins,7
CA-2014-111500,8/17/2014,DJ-13510,Arkansas,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,4
US-2017-117723,8/15/2017,DL-13495,Pennsylvania,OFF-ST-10004459,Tennsco Single-Tier Lockers,6
CA-2015-143238,9/6/2015,LO-17170,California,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,4
CA-2015-168746,1/27/2015,SV-20365,Ohio,FUR-CH-10000513,High-Back Leather Manager's Chair,2
CA-2015-168746,1/27/2015,SV-20365,Ohio,TEC-PH-10000895,Polycom VVX 310 VoIP phone,4
CA-2015-168746,1/27/2015,SV-20365,Ohio,TEC-PH-10002555,Nortel Meridian M5316 Digital phone,1
CA-2015-113404,7/16/2015,EM-13810,California,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,6
CA-2015-113404,7/16/2015,EM-13810,California,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,3
CA-2016-144792,4/30/2016,KD-16615,Arizona,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,7
CA-2014-164385,9/26/2014,NB-18580,Pennsylvania,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,3
US-2016-114174,9/8/2016,AP-10720,Massachusetts,FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",3
US-2016-114174,9/8/2016,AP-10720,Massachusetts,OFF-LA-10000248,Avery 52,4
CA-2017-108070,4/16/2017,JE-15745,California,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",4
CA-2017-108070,4/16/2017,JE-15745,California,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,1
US-2015-128090,8/16/2015,JM-15865,Arizona,OFF-AR-10002255,Newell 346,1
US-2015-128090,8/16/2015,JM-15865,Arizona,TEC-PH-10002624,Samsung Galaxy S4 Mini,5
US-2015-128090,8/16/2015,JM-15865,Arizona,OFF-PA-10001878,Xerox 1891,8
US-2015-128090,8/16/2015,JM-15865,Arizona,OFF-LA-10000452,Avery 488,2
CA-2017-101042,11/19/2017,AB-10105,Kentucky,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",6
CA-2017-101042,11/19/2017,AB-10105,Kentucky,OFF-BI-10000088,GBC Imprintable Covers,2
CA-2016-155439,9/14/2016,PN-18775,South Carolina,OFF-PA-10000029,Xerox 224,4
CA-2016-118626,8/15/2016,JC-15775,Florida,TEC-PH-10000369,HTC One Mini,7
CA-2015-111458,9/26/2015,PF-19165,New York,TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,2
US-2015-112508,3/24/2015,BP-11185,Florida,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",2
CA-2015-147788,5/31/2015,TM-21010,Utah,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,7
CA-2015-147788,5/31/2015,TM-21010,Utah,OFF-LA-10003766,Self-Adhesive Removable Labels,5
CA-2015-147788,5/31/2015,TM-21010,Utah,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,2
CA-2015-144288,12/25/2015,MB-17305,Tennessee,OFF-LA-10003190,Avery 474,4
CA-2015-144288,12/25/2015,MB-17305,Tennessee,OFF-PA-10002787,Xerox 227,2
CA-2015-110632,3/17/2015,HR-14830,New York,TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,1
CA-2015-110632,3/17/2015,HR-14830,New York,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",2
CA-2017-109589,12/21/2017,BD-11635,Kentucky,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,4
CA-2017-123967,11/1/2017,SF-20200,Washington,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,5
CA-2017-123967,11/1/2017,SF-20200,Washington,FUR-TA-10003954,Hon 94000 Series Round Tables,9
CA-2017-148929,9/7/2017,SP-20620,New York,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",8
CA-2017-134404,12/27/2017,DR-12880,Ohio,TEC-PH-10000576,AT&T 1080 Corded phone,2
CA-2017-134404,12/27/2017,DR-12880,Ohio,OFF-AR-10004441,BIC Brite Liner Highlighters,4
CA-2017-109778,7/16/2017,VM-21685,Illinois,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",2
CA-2016-155845,8/12/2016,CM-12235,Texas,TEC-AC-10004145,Logitech diNovo Edge Keyboard,7
CA-2017-145128,7/9/2017,SM-20320,Indiana,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,5
CA-2014-129091,11/22/2014,RA-19885,Georgia,OFF-EN-10004955,Fashion Color Clasp Envelopes,3
CA-2014-129091,11/22/2014,RA-19885,Georgia,OFF-BI-10001071,GBC ProClick Punch Binding System,5
CA-2014-129091,11/22/2014,RA-19885,Georgia,OFF-EN-10001990,Staple envelope,2
CA-2014-129091,11/22/2014,RA-19885,Georgia,OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,3
US-2014-155502,1/26/2014,SD-20485,Virginia,FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",3
US-2014-155502,1/26/2014,SD-20485,Virginia,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",8
US-2014-155502,1/26/2014,SD-20485,Virginia,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",3
US-2014-155502,1/26/2014,SD-20485,Virginia,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",2
US-2014-155502,1/26/2014,SD-20485,Virginia,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,3
US-2014-155502,1/26/2014,SD-20485,Virginia,TEC-PH-10002103,Jabra SPEAK 410,2
CA-2015-121041,11/3/2015,CS-12250,Texas,OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",2
CA-2017-131695,6/30/2017,RA-19285,New York,OFF-ST-10001476,Steel Personal Filing/Posting Tote,7
CA-2017-131695,6/30/2017,RA-19285,New York,FUR-FU-10002045,"Executive Impressions 14""",1
CA-2016-137729,5/5/2016,BF-11005,California,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",1
CA-2016-137729,5/5/2016,BF-11005,California,TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,3
US-2016-115455,9/8/2016,SE-20110,Illinois,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,3
CA-2017-128300,11/24/2017,RS-19765,South Carolina,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,2
CA-2017-128300,11/24/2017,RS-19765,South Carolina,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",8
CA-2017-149048,5/13/2017,BM-11650,Indiana,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,2
CA-2017-149048,5/13/2017,BM-11650,Indiana,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,3
CA-2017-149048,5/13/2017,BM-11650,Indiana,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,3
CA-2017-149048,5/13/2017,BM-11650,Indiana,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,2
CA-2017-149048,5/13/2017,BM-11650,Indiana,OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),3
CA-2017-108553,4/23/2017,SK-19990,New York,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,2
CA-2017-108553,4/23/2017,SK-19990,New York,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",7
CA-2016-165848,6/4/2016,EN-13780,New York,OFF-PA-10000349,Easy-staple paper,3
CA-2016-165848,6/4/2016,EN-13780,New York,TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,3
CA-2016-165848,6/4/2016,EN-13780,New York,FUR-BO-10000362,Sauder Inglewood Library Bookcases,1
CA-2016-165848,6/4/2016,EN-13780,New York,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",4
CA-2016-154053,3/4/2016,MG-17890,California,OFF-AR-10003727,Berol Giant Pencil Sharpener,1
CA-2014-127446,11/25/2014,MC-17590,Texas,TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,3
CA-2014-127446,11/25/2014,MC-17590,Texas,OFF-LA-10001317,Avery 520,1
CA-2014-127446,11/25/2014,MC-17590,Texas,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,5
CA-2014-127446,11/25/2014,MC-17590,Texas,OFF-LA-10000248,Avery 52,2
CA-2014-127446,11/25/2014,MC-17590,Texas,OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,3
CA-2016-137204,4/28/2016,BO-11350,California,FUR-CH-10002304,"Global Stack Chair without Arms, Black",2
CA-2014-147298,4/26/2014,AG-10300,California,FUR-CH-10004886,Bevis Steel Folding Chairs,3
CA-2014-147298,4/26/2014,AG-10300,California,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",6
CA-2017-147942,4/1/2017,MS-17365,California,OFF-LA-10003663,Avery 498,2
CA-2017-115931,12/22/2017,JM-15655,New Mexico,OFF-AR-10000369,Design Ebony Sketching Pencil,3
CA-2017-115931,12/22/2017,JM-15655,New Mexico,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",4
CA-2017-115931,12/22/2017,JM-15655,New Mexico,OFF-ST-10000876,Eldon Simplefile Box Office,3
CA-2017-115931,12/22/2017,JM-15655,New Mexico,OFF-LA-10001404,Avery 517,5
CA-2014-164861,12/3/2014,MC-17635,Missouri,OFF-PA-10001972,Xerox 214,4
CA-2017-127180,10/22/2017,TA-21385,New York,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,4
CA-2017-127180,10/22/2017,TA-21385,New York,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,8
CA-2017-127180,10/22/2017,TA-21385,New York,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,5
CA-2017-127180,10/22/2017,TA-21385,New York,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,1
US-2017-165344,11/13/2017,SB-20290,Ohio,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,4
CA-2015-168186,9/10/2015,AB-10150,Oklahoma,OFF-PA-10000477,Xerox 1952,3
US-2017-110604,5/15/2017,JF-15295,Washington,FUR-FU-10000076,24-Hour Round Wall Clock,2
US-2017-110604,5/15/2017,JF-15295,Washington,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,2
US-2017-110604,5/15/2017,JF-15295,Washington,FUR-CH-10004287,SAFCO Arco Folding Chair,1
CA-2015-116750,7/5/2015,BF-10975,North Carolina,FUR-FU-10003829,Stackable Trays,2
CA-2015-162369,8/15/2015,TT-21265,California,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,2
CA-2017-108441,6/12/2017,SB-20170,New York,OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",4
CA-2017-108441,6/12/2017,SB-20170,New York,OFF-BI-10000848,Angle-D Ring Binders,3
CA-2017-108441,6/12/2017,SB-20170,New York,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,3
CA-2017-108441,6/12/2017,SB-20170,New York,FUR-CH-10000595,Safco Contoured Stacking Chairs,4
CA-2015-169740,2/20/2015,LM-17065,Arkansas,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,1
CA-2016-124051,12/29/2016,KA-16525,Illinois,OFF-PA-10001289,White Computer Printout Paper by Universal,6
CA-2016-149111,4/17/2016,BF-11170,North Carolina,TEC-PH-10003092,Motorola L804,1
CA-2016-149111,4/17/2016,BF-11170,North Carolina,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8
CA-2014-131002,9/7/2014,TB-21400,Oklahoma,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",3
CA-2014-131002,9/7/2014,TB-21400,Oklahoma,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",3
CA-2014-131002,9/7/2014,TB-21400,Oklahoma,OFF-PA-10000223,Xerox 2000,2
CA-2014-131002,9/7/2014,TB-21400,Oklahoma,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",6
CA-2014-131002,9/7/2014,TB-21400,Oklahoma,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,3
US-2016-146794,9/26/2016,SH-19975,California,FUR-BO-10004467,Bestar Classic Bookcase,5
CA-2017-112515,9/17/2017,AS-10225,Utah,OFF-BI-10000829,Avery Non-Stick Binders,3
CA-2017-112515,9/17/2017,AS-10225,Utah,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",3
CA-2017-112515,9/17/2017,AS-10225,Utah,OFF-PA-10000062,Green Bar Computer Printout Paper,3
CA-2017-112515,9/17/2017,AS-10225,Utah,FUR-BO-10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",3
CA-2017-112515,9/17/2017,AS-10225,Utah,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",2
CA-2017-112515,9/17/2017,AS-10225,Utah,OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",2
CA-2017-112515,9/17/2017,AS-10225,Utah,OFF-LA-10001175,Avery 514,5
CA-2016-150343,8/16/2016,PK-19075,California,OFF-EN-10004030,Convenience Packs of Business Envelopes,3
CA-2015-135538,12/24/2015,HR-14830,Arizona,FUR-CH-10004287,SAFCO Arco Folding Chair,4
CA-2017-123372,11/28/2017,DG-13300,New York,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",2
CA-2017-159604,4/14/2017,CL-12700,Missouri,OFF-BI-10003460,Acco 3-Hole Punch,2
CA-2016-164784,5/1/2016,HF-14995,Tennessee,OFF-LA-10001569,Avery 499,1
CA-2016-164784,5/1/2016,HF-14995,Tennessee,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,3
CA-2016-111794,10/1/2016,HG-15025,Texas,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,3
CA-2016-111794,10/1/2016,HG-15025,Texas,OFF-PA-10000474,Easy-staple paper,1
US-2015-139759,8/25/2015,NL-18310,California,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",1
US-2015-139759,8/25/2015,NL-18310,California,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,4
CA-2014-126403,9/9/2014,RR-19525,Massachusetts,OFF-PA-10001144,Xerox 1913,3
CA-2014-126403,9/9/2014,RR-19525,Massachusetts,FUR-CH-10003761,Global Italian Leather Office Chair,6
CA-2014-126403,9/9/2014,RR-19525,Massachusetts,OFF-PA-10004665,Advantus Motivational Note Cards,2
CA-2014-126403,9/9/2014,RR-19525,Massachusetts,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,5
CA-2017-136875,12/3/2017,TC-21295,California,OFF-PA-10000357,Xerox 1888,3
CA-2017-132185,11/27/2017,DB-13615,North Carolina,OFF-AR-10000422,Pencil and Crayon Sharpener,5
CA-2017-132185,11/27/2017,DB-13615,North Carolina,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,1
CA-2017-127026,1/21/2017,MH-18115,Michigan,OFF-BI-10000546,Avery Durable Binders,5
CA-2017-127026,1/21/2017,MH-18115,Michigan,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,5
CA-2017-127026,1/21/2017,MH-18115,Michigan,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",4
CA-2017-127026,1/21/2017,MH-18115,Michigan,TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,3
CA-2017-127026,1/21/2017,MH-18115,Michigan,TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",1
CA-2017-137085,6/29/2017,CT-11995,California,OFF-BI-10000632,Satellite Sectional Post Binders,9
CA-2016-133123,9/6/2016,KB-16315,North Carolina,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",3
CA-2015-153220,11/12/2015,YC-21895,California,OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",5
CA-2014-123064,6/30/2014,RA-19915,Illinois,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,4
US-2016-144211,8/28/2016,CS-12130,Colorado,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",3
US-2016-144211,8/28/2016,CS-12130,Colorado,TEC-PH-10002890,AT&T 17929 Lendline Telephone,3
CA-2016-138079,1/22/2016,AJ-10795,Washington,FUR-FU-10001475,"Contract Clock, 14"", Brown",5
CA-2014-143182,10/15/2014,DL-12865,Florida,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",1
CA-2016-161662,2/7/2016,BE-11410,Ohio,OFF-PA-10003465,Xerox 1912,2
CA-2014-145317,3/18/2014,SM-20320,Florida,TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,4
CA-2014-145317,3/18/2014,SM-20320,Florida,TEC-MA-10002412,Cisco TelePresence System EX90 Videoconferencing Unit,6
CA-2014-145317,3/18/2014,SM-20320,Florida,OFF-PA-10001804,Xerox 195,4
CA-2014-145317,3/18/2014,SM-20320,Florida,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,3
CA-2014-145317,3/18/2014,SM-20320,Florida,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",2
CA-2014-145317,3/18/2014,SM-20320,Florida,OFF-FA-10003112,Staples,3
CA-2014-145317,3/18/2014,SM-20320,Florida,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",3
CA-2014-143413,5/24/2014,RP-19390,Maryland,OFF-PA-10002319,Xerox 1944,3
CA-2017-156818,7/11/2017,JD-16015,New York,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,6
CA-2017-155873,6/16/2017,AB-10255,New Mexico,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,2
CA-2017-155873,6/16/2017,AB-10255,New Mexico,OFF-PA-10001246,Xerox 215,3
CA-2017-155873,6/16/2017,AB-10255,New Mexico,OFF-PA-10001815,Xerox 1885,4
CA-2015-121797,1/30/2015,CC-12145,California,FUR-FU-10001876,"Computer Room Manger, 14""",7
CA-2015-121797,1/30/2015,CC-12145,California,TEC-MA-10000488,Bady BDG101FRU Card Printer,3
CA-2017-132430,10/9/2017,CP-12085,Ohio,FUR-FU-10003577,Nu-Dell Leatherette Frames,4
CA-2017-146031,7/29/2017,GM-14440,New York,OFF-AR-10002656,Sanford Liquid Accent Highlighters,9
CA-2014-110100,4/25/2014,LC-16885,North Carolina,TEC-PH-10004531,AT&T CL2909,3
CA-2015-103723,12/1/2015,BT-11305,Washington,OFF-AR-10003251,Prang Drawing Pencil Set,5
CA-2014-127187,12/4/2014,CP-12085,New York,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,2
CA-2017-128475,8/26/2017,SC-20680,Georgia,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,2
CA-2014-100006,9/7/2014,DK-13375,New York,TEC-PH-10002075,AT&T EL51110 DECT,3
CA-2017-144827,12/21/2017,SE-20110,California,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",2
CA-2014-121286,11/4/2014,ON-18715,North Carolina,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,3
CA-2014-121286,11/4/2014,ON-18715,North Carolina,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,5
CA-2016-164735,4/14/2016,TB-21400,Virginia,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,5
CA-2014-153479,10/4/2014,DF-13135,California,OFF-LA-10004689,Avery 512,5
CA-2014-153479,10/4/2014,DF-13135,California,OFF-BI-10002867,GBC Recycled Regency Composition Covers,2
CA-2017-149888,11/7/2017,EP-13915,Pennsylvania,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,5
CA-2017-149888,11/7/2017,EP-13915,Pennsylvania,FUR-TA-10000849,Bevis Rectangular Conference Tables,4
CA-2017-119193,12/22/2017,SK-19990,Ohio,TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,7
CA-2017-104801,2/13/2017,FH-14350,Washington,OFF-AR-10001547,Newell 311,3
CA-2017-104801,2/13/2017,FH-14350,Washington,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,4
CA-2017-104801,2/13/2017,FH-14350,Washington,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1
CA-2014-107594,7/2/2014,EH-13945,New Jersey,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",2
CA-2014-107594,7/2/2014,EH-13945,New Jersey,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,1
CA-2015-129770,2/21/2015,JE-15715,New Mexico,OFF-PA-10000249,Easy-staple paper,4
CA-2015-115798,11/13/2015,KL-16645,Delaware,TEC-PH-10003691,BlackBerry Q10,3
CA-2015-115798,11/13/2015,KL-16645,Delaware,OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",7
CA-2015-115798,11/13/2015,KL-16645,Delaware,FUR-BO-10004467,Bestar Classic Bookcase,3
CA-2015-115798,11/13/2015,KL-16645,Delaware,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,2
CA-2017-122707,4/16/2017,EB-13750,Alabama,OFF-SU-10000157,Compact Automatic Electric Letter Opener,4
CA-2017-122707,4/16/2017,EB-13750,Alabama,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,2
CA-2016-165015,2/25/2016,BD-11725,Ohio,OFF-EN-10003134,Staple envelope,5
CA-2014-149244,11/4/2014,MS-17530,California,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",2
CA-2015-140144,6/20/2015,SC-20770,California,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",6
